order_id,delivery_days,shipping_cost_ngn,warehouse_region
ORD-10647,7,3125.73,PH Hub
ORD-10648,3,1329.2,Abuja Hub
ORD-10649,6,904.02,Lagos Hub
ORD-10650,1,1473.19,Lagos Hub
ORD-10651,6,1836.97,Lagos Hub
ORD-10652,10,688.38,Lagos Hub
ORD-10653,3,1260.97,Lagos Hub
ORD-10654,7,3218.44,Lagos Hub
ORD-10655,3,996.44,Lagos Hub
ORD-10656,3,3098.78,Abuja Hub
ORD-10657,3,3032.93,Lagos Hub
ORD-10658,4,1270.36,Abuja Hub
ORD-10659,3,2729.85,Lagos Hub
ORD-10660,4,1089.6,Lagos Hub
ORD-10661,4,1386.31,Abuja Hub
ORD-10662,5,660.73,Abuja Hub
ORD-10663,2,2098.69,Abuja Hub
ORD-10664,7,809.62,PH Hub
ORD-10665,3,3057.18,Lagos Hub
ORD-10666,7,828.13,PH Hub
ORD-10667,2,2907.16,Abuja Hub
ORD-10668,5,3454.72,Abuja Hub
ORD-10669,2,2218.96,Lagos Hub
ORD-10670,3,2156.64,Abuja Hub
ORD-10671,3,1605.4,PH Hub
ORD-10672,3,2469.56,Lagos Hub
ORD-10673,6,1958.46,PH Hub
ORD-10674,5,1683.19,Lagos Hub
ORD-10675,3,2981.86,Abuja Hub
ORD-10676,6,3033.71,PH Hub
ORD-10677,2,1348.16,PH Hub
ORD-10678,4,2680.27,Lagos Hub
ORD-10679,4,2466.97,Lagos Hub
ORD-10680,2,882.41,Lagos Hub
ORD-10681,4,1416.99,Lagos Hub
ORD-10682,2,2607.87,Lagos Hub
ORD-10683,3,510.04,Abuja Hub
ORD-10684,5,3015.68,Lagos Hub
ORD-10685,3,3326.52,Lagos Hub
ORD-10686,5,1467.11,PH Hub
ORD-10687,5,2238.32,Abuja Hub
ORD-10688,3,933.41,Lagos Hub
ORD-10689,3,1205.45,Abuja Hub
ORD-10690,6,2432.56,Lagos Hub
ORD-10691,5,2469.68,Lagos Hub
ORD-10692,3,2017.47,Lagos Hub
ORD-10693,3,1854.3,Lagos Hub
ORD-10694,8,3466.83,Lagos Hub
ORD-10695,4,3329.5,PH Hub
ORD-10696,4,2693.38,PH Hub
ORD-10697,2,1898.47,PH Hub
ORD-10698,14,814.76,Lagos Hub
ORD-10699,2,1281.79,Abuja Hub
ORD-10700,7,1841.71,Abuja Hub
ORD-10701,8,1666.57,Lagos Hub
ORD-10702,10,2907.29,Abuja Hub
ORD-10703,2,2174.62,Lagos Hub
ORD-10704,3,2560.35,Lagos Hub
ORD-10705,3,518.02,Lagos Hub
ORD-10706,5,2927.05,Lagos Hub
ORD-10707,7,3091.32,Abuja Hub
ORD-10708,2,635.49,Abuja Hub
ORD-10709,5,1963.7,Lagos Hub
ORD-10710,3,2870.09,Abuja Hub
ORD-10711,4,1089.78,Lagos Hub
ORD-10712,4,1312.54,Lagos Hub
ORD-10713,4,673.6,Lagos Hub
ORD-10714,3,2777.78,Lagos Hub
ORD-10715,4,1035.24,Lagos Hub
ORD-10716,3,3320.42,Abuja Hub
ORD-10717,5,2316.23,Lagos Hub
ORD-10718,4,1330.64,Abuja Hub
ORD-10719,4,2545.48,Abuja Hub
ORD-10720,4,2435.26,Lagos Hub
ORD-10721,5,2157.12,Abuja Hub
ORD-10722,2,1632.01,Lagos Hub
ORD-10723,3,906.63,Abuja Hub
ORD-10724,14,1964.85,Lagos Hub
ORD-10725,5,1802.09,Lagos Hub
ORD-10726,4,903.86,Lagos Hub
ORD-10727,5,3455.35,Lagos Hub
ORD-10728,3,3316.0,Lagos Hub
ORD-10729,6,3140.02,Abuja Hub
ORD-10730,2,3404.89,Abuja Hub
ORD-10731,3,3202.06,Lagos Hub
ORD-10732,4,1348.65,Lagos Hub
ORD-10733,4,1655.73,Lagos Hub
ORD-10734,5,1622.7,PH Hub
ORD-10735,3,2044.66,Lagos Hub
ORD-10736,10,3463.18,Abuja Hub
ORD-10737,5,941.86,Lagos Hub
ORD-10738,7,3459.41,Lagos Hub
ORD-10739,2,2409.1,PH Hub
ORD-10740,3,2243.7,Lagos Hub
ORD-10741,6,2279.25,Lagos Hub
ORD-10742,2,3377.19,Abuja Hub
ORD-10743,5,2066.83,Lagos Hub
ORD-10744,4,797.1,Abuja Hub
ORD-10745,8,2637.52,PH Hub
ORD-10746,4,3228.08,Abuja Hub
ORD-10747,2,767.73,Abuja Hub
ORD-10748,1,837.86,Lagos Hub
ORD-10749,1,3305.94,Lagos Hub
ORD-10750,4,2982.15,Lagos Hub
ORD-10751,7,2389.99,PH Hub
ORD-10752,4,1968.97,PH Hub
ORD-10753,2,3258.43,Abuja Hub
ORD-10754,3,2083.15,Abuja Hub
ORD-10755,4,2154.95,Lagos Hub
ORD-10756,3,2259.97,Lagos Hub
ORD-10757,4,1518.57,Lagos Hub
ORD-10758,6,1181.13,Lagos Hub
ORD-10759,2,553.58,Lagos Hub
ORD-10760,2,2115.6,Lagos Hub
ORD-10761,6,1363.38,Lagos Hub
ORD-10762,3,828.3,Abuja Hub
ORD-10763,7,1804.75,Abuja Hub
ORD-10764,3,877.28,Lagos Hub
ORD-10765,4,3199.01,Lagos Hub
ORD-10766,3,2584.69,Lagos Hub
ORD-10767,6,2840.65,Lagos Hub
ORD-10768,2,2659.83,Lagos Hub
ORD-10769,2,2808.01,Lagos Hub
ORD-10770,4,2157.01,Abuja Hub
ORD-10771,2,1419.42,Abuja Hub
ORD-10772,5,1135.48,Abuja Hub
ORD-10773,3,1762.3,PH Hub
ORD-10774,8,3395.41,Lagos Hub
ORD-10775,5,1519.46,Lagos Hub
ORD-10776,4,1962.53,PH Hub
ORD-10777,6,1541.9,Lagos Hub
ORD-10778,8,2016.99,Abuja Hub
ORD-10779,6,932.0,Lagos Hub
ORD-10780,2,858.51,Lagos Hub
ORD-10781,2,1499.02,Lagos Hub
ORD-10782,3,863.35,Abuja Hub
ORD-10783,4,1695.77,Lagos Hub
ORD-10784,3,770.51,Lagos Hub
ORD-10785,6,697.75,Lagos Hub
ORD-10786,6,2037.64,Abuja Hub
ORD-10787,3,3442.79,Abuja Hub
ORD-10788,2,548.87,Abuja Hub
ORD-10789,3,883.02,Abuja Hub
ORD-10790,2,1908.05,PH Hub
ORD-10791,3,1094.42,Lagos Hub
ORD-10792,5,1146.77,Lagos Hub
ORD-10793,7,2569.08,Abuja Hub
ORD-10794,2,3293.24,Lagos Hub
ORD-10795,2,3370.13,Abuja Hub
ORD-10796,5,3426.83,Abuja Hub
ORD-10797,3,1862.51,Abuja Hub
ORD-10798,4,1335.87,Abuja Hub
ORD-10799,3,3183.38,Abuja Hub
ORD-10800,3,2822.07,PH Hub
ORD-10801,2,1329.87,PH Hub
ORD-10802,4,701.93,Abuja Hub
ORD-10803,2,1232.59,Abuja Hub
ORD-10804,4,1938.98,Lagos Hub
ORD-10805,6,1484.07,PH Hub
ORD-10806,6,1999.43,Lagos Hub
ORD-10807,8,724.26,Lagos Hub
ORD-10808,2,1672.6,Lagos Hub
ORD-10809,3,645.4,Abuja Hub
ORD-10810,5,2949.02,PH Hub
ORD-10811,3,3185.69,PH Hub
ORD-10812,4,3430.42,Lagos Hub
ORD-10813,3,3376.47,PH Hub
ORD-10814,3,2023.08,Lagos Hub
ORD-10815,2,819.59,PH Hub
ORD-10816,4,897.17,Lagos Hub
ORD-10817,3,581.37,Abuja Hub
ORD-10818,5,2626.71,Abuja Hub
ORD-10819,4,1141.33,PH Hub
ORD-10820,2,2138.69,Lagos Hub
ORD-10821,7,2251.7,Lagos Hub
ORD-10822,3,979.69,Lagos Hub
ORD-10823,5,2874.63,Lagos Hub
ORD-10824,5,3168.84,Lagos Hub
ORD-10825,2,2371.27,Abuja Hub
ORD-10826,2,2479.91,Abuja Hub
ORD-10827,2,667.5,Abuja Hub
ORD-10828,3,615.13,Abuja Hub
ORD-10829,5,3078.15,Abuja Hub
ORD-10830,4,2695.08,PH Hub
ORD-10831,2,3429.05,Lagos Hub
ORD-10832,2,699.06,Abuja Hub
ORD-10833,2,2980.41,Abuja Hub
ORD-10834,5,2814.51,PH Hub
ORD-10835,14,1231.68,PH Hub
ORD-10836,2,3065.88,Lagos Hub
ORD-10837,2,2779.14,Lagos Hub
ORD-10838,7,2385.71,Lagos Hub
ORD-10839,3,1184.51,Lagos Hub
ORD-10840,3,2468.72,Lagos Hub
ORD-10841,3,3289.35,Lagos Hub
ORD-10842,4,3209.37,Lagos Hub
ORD-10843,6,3394.81,Lagos Hub
ORD-10844,4,2701.42,PH Hub
ORD-10845,6,577.07,Abuja Hub
ORD-10846,4,2529.02,Lagos Hub
ORD-10847,4,1689.24,Lagos Hub
ORD-10848,2,2367.73,Lagos Hub
ORD-10849,3,2718.24,Abuja Hub
ORD-10850,5,1587.73,Lagos Hub
ORD-10851,2,1285.81,Lagos Hub
ORD-10852,2,585.79,Lagos Hub
ORD-10853,3,2153.86,Abuja Hub
ORD-10854,4,842.11,Lagos Hub
ORD-10855,3,2442.12,Abuja Hub
ORD-10856,3,3045.23,Lagos Hub
ORD-10857,2,2514.76,Abuja Hub
ORD-10858,5,2960.36,Abuja Hub
ORD-10859,3,642.86,Lagos Hub
ORD-10860,2,1233.96,PH Hub
ORD-10861,2,2036.46,Abuja Hub
ORD-10862,3,790.76,Lagos Hub
ORD-10863,4,1268.43,Lagos Hub
ORD-10864,2,1471.52,PH Hub
ORD-10865,3,1615.03,PH Hub
ORD-10866,2,502.37,Abuja Hub
ORD-10867,2,3203.77,Lagos Hub
ORD-10868,4,2337.85,Abuja Hub
ORD-10869,4,3187.4,Lagos Hub
ORD-10870,3,2943.85,Lagos Hub
ORD-10871,4,2349.03,PH Hub
ORD-10872,7,3195.65,Abuja Hub
ORD-10873,4,2194.66,Lagos Hub
ORD-10874,4,2094.94,Abuja Hub
ORD-10875,3,2332.12,PH Hub
ORD-10876,4,661.26,Lagos Hub
ORD-10877,6,1246.99,Abuja Hub
ORD-10878,4,2273.56,PH Hub
ORD-10879,3,2959.69,Lagos Hub
ORD-10880,4,580.15,Lagos Hub
ORD-10881,4,3389.04,Abuja Hub
ORD-10882,3,541.86,Lagos Hub
ORD-10883,8,1880.35,Lagos Hub
ORD-10884,2,3418.67,Abuja Hub
ORD-10885,7,3481.31,Lagos Hub
ORD-10886,6,813.14,Abuja Hub
ORD-10887,5,1033.2,PH Hub
ORD-10888,7,1344.2,Abuja Hub
ORD-10889,5,1578.86,Lagos Hub
ORD-10890,5,2689.96,Abuja Hub
ORD-10891,2,2681.05,PH Hub
ORD-10892,4,1300.89,Lagos Hub
ORD-10893,3,1415.32,Lagos Hub
ORD-10894,2,2799.17,Lagos Hub
ORD-10895,5,2742.51,PH Hub
ORD-10896,3,2984.43,Lagos Hub
ORD-10897,2,1407.22,Lagos Hub
ORD-10898,2,3259.21,PH Hub
ORD-10899,2,1153.88,Lagos Hub
ORD-10900,6,1496.76,Lagos Hub
ORD-10901,3,2767.15,Lagos Hub
ORD-10902,5,1215.48,Lagos Hub
ORD-10903,7,2376.64,Abuja Hub
ORD-10904,5,2882.28,Abuja Hub
ORD-10905,3,2052.32,Abuja Hub
ORD-10906,10,2123.38,Abuja Hub
ORD-10907,10,554.08,Abuja Hub
ORD-10908,7,2829.95,Abuja Hub
ORD-10909,7,3001.65,Abuja Hub
ORD-10910,4,3209.45,Lagos Hub
ORD-10911,3,523.53,Abuja Hub
ORD-10912,4,1000.4,Lagos Hub
ORD-10913,3,521.07,PH Hub
ORD-10914,5,1996.53,PH Hub
ORD-10915,4,1780.35,Lagos Hub
ORD-10916,7,3458.39,Abuja Hub
ORD-10917,7,2256.06,PH Hub
ORD-10918,4,2768.39,Abuja Hub
ORD-10919,3,968.85,Lagos Hub
ORD-10920,4,1958.24,PH Hub
ORD-10921,5,763.46,Lagos Hub
ORD-10922,7,781.19,Abuja Hub
ORD-10923,5,3429.59,Lagos Hub
ORD-10924,4,3243.53,Lagos Hub
ORD-10925,1,1751.79,Abuja Hub
ORD-10926,2,1525.63,Lagos Hub
ORD-10927,3,3254.94,Lagos Hub
ORD-10928,2,2960.77,Abuja Hub
ORD-10929,4,2517.13,Lagos Hub
ORD-10930,2,2355.84,Abuja Hub
ORD-10931,8,983.12,PH Hub
ORD-10932,3,855.68,Lagos Hub
ORD-10933,4,1261.45,Abuja Hub
ORD-10934,4,3494.98,Lagos Hub
ORD-10935,1,3354.94,Abuja Hub
ORD-10936,2,1442.2,PH Hub
ORD-10937,4,2451.34,Abuja Hub
ORD-10938,1,2943.64,Lagos Hub
ORD-10939,3,2101.53,Lagos Hub
ORD-10940,6,3108.66,Lagos Hub
ORD-10941,4,1590.62,Lagos Hub
ORD-10942,6,2622.75,Abuja Hub
ORD-10943,3,2588.79,Abuja Hub
ORD-10944,7,1373.5,Lagos Hub
ORD-10945,3,1969.22,Abuja Hub
ORD-10946,3,3288.7,Lagos Hub
ORD-10947,5,1372.62,Lagos Hub
ORD-10948,5,2686.22,Abuja Hub
ORD-10949,4,1109.25,Abuja Hub
ORD-10950,3,3030.0,Lagos Hub
ORD-10951,5,3460.57,Abuja Hub
ORD-10952,7,1423.79,Abuja Hub
ORD-10953,2,2633.27,Lagos Hub
ORD-10954,5,3002.14,Lagos Hub
ORD-10955,4,2948.28,Abuja Hub
ORD-10956,2,2421.65,Abuja Hub
ORD-10957,3,1106.66,Abuja Hub
ORD-10958,2,608.87,PH Hub
ORD-10959,4,504.26,PH Hub
ORD-10960,1,1735.47,Lagos Hub
ORD-10961,4,2541.42,Lagos Hub
ORD-10962,2,2260.21,Lagos Hub
ORD-10963,2,2376.22,Abuja Hub
ORD-10964,2,764.02,Lagos Hub
ORD-10965,3,1486.28,Lagos Hub
ORD-10966,7,667.51,Lagos Hub
ORD-10967,8,1963.67,Lagos Hub
ORD-10968,5,2828.21,Lagos Hub
ORD-10969,2,2847.78,Abuja Hub
ORD-10970,3,1284.63,Lagos Hub
ORD-10971,2,2638.64,Lagos Hub
ORD-10972,3,1220.77,Abuja Hub
ORD-10973,6,3369.81,Lagos Hub
ORD-10974,1,3019.75,Abuja Hub
ORD-10975,3,3179.21,Lagos Hub
ORD-10976,8,2628.54,Lagos Hub
ORD-10977,3,1252.22,PH Hub
ORD-10978,5,2706.18,Abuja Hub
ORD-10979,5,642.84,Abuja Hub
ORD-10980,4,2534.44,PH Hub
ORD-10981,6,1533.21,Lagos Hub
ORD-10982,3,711.86,Abuja Hub
ORD-10983,4,871.03,PH Hub
ORD-10984,2,2970.16,Abuja Hub
ORD-10985,4,775.59,Lagos Hub
ORD-10986,2,1345.19,Abuja Hub
ORD-10987,3,3315.4,PH Hub
ORD-10988,2,2450.96,Abuja Hub
ORD-10989,2,619.16,Abuja Hub
ORD-10990,5,882.77,PH Hub
ORD-10991,4,1871.54,Lagos Hub
ORD-10992,3,2871.69,Abuja Hub
ORD-10993,6,1408.96,Abuja Hub
ORD-10994,6,2604.54,Abuja Hub
ORD-10995,8,1357.6,PH Hub
ORD-10996,3,924.62,Abuja Hub
ORD-10997,5,867.76,Lagos Hub
ORD-10998,3,3382.55,Lagos Hub
ORD-10999,1,865.08,Abuja Hub
ORD-11000,4,1717.72,Abuja Hub
ORD-11001,2,2403.47,PH Hub
ORD-11002,3,2687.97,Abuja Hub
ORD-11003,4,1977.52,Abuja Hub
ORD-11004,5,1590.17,PH Hub
ORD-11005,3,2464.84,Lagos Hub
ORD-11006,3,2798.37,Lagos Hub
ORD-11007,3,625.57,PH Hub
ORD-11008,2,2596.08,Lagos Hub
ORD-11009,4,1733.94,Lagos Hub
ORD-11010,3,557.9,Abuja Hub
ORD-11011,3,3451.12,Abuja Hub
ORD-11012,3,1112.16,Lagos Hub
ORD-11013,1,1201.99,Lagos Hub
ORD-11014,1,2242.79,Abuja Hub
ORD-11015,5,1178.72,PH Hub
ORD-11016,3,949.03,PH Hub
ORD-11017,8,1336.11,Abuja Hub
ORD-11018,6,779.37,Lagos Hub
ORD-11019,7,954.32,Lagos Hub
ORD-11020,7,2080.75,Lagos Hub
ORD-11021,1,604.33,Lagos Hub
ORD-11022,10,1426.22,Lagos Hub
ORD-11023,3,1408.68,Abuja Hub
ORD-11024,1,3179.87,Abuja Hub
ORD-11025,4,3180.05,Lagos Hub
ORD-11026,2,2969.9,Lagos Hub
ORD-11027,3,2866.79,PH Hub
ORD-11028,3,2229.02,Abuja Hub
ORD-11029,3,1574.21,Abuja Hub
ORD-11030,5,2625.58,PH Hub
ORD-11031,4,1799.44,Lagos Hub
ORD-11032,5,2395.1,Lagos Hub
ORD-11033,6,1756.36,PH Hub
ORD-11034,3,3161.67,Lagos Hub
ORD-11035,4,1622.03,Abuja Hub
ORD-11036,2,1137.32,Lagos Hub
ORD-11037,4,937.68,Lagos Hub
ORD-11038,4,3499.84,Lagos Hub
ORD-11039,4,2689.11,PH Hub
ORD-11040,3,938.81,Lagos Hub
ORD-11041,4,1865.16,PH Hub
ORD-11042,4,2442.34,Abuja Hub
ORD-11043,5,1056.58,Abuja Hub
ORD-11044,4,791.09,Abuja Hub
ORD-11045,7,1814.74,Abuja Hub
ORD-11046,7,2488.0,Lagos Hub
ORD-11047,6,1843.98,PH Hub
ORD-11048,1,1627.82,PH Hub
ORD-11049,4,3040.52,Abuja Hub
ORD-11050,3,1097.33,Abuja Hub
ORD-11051,3,2520.79,Lagos Hub
ORD-11052,3,2551.9,Abuja Hub
ORD-11053,2,2717.08,Lagos Hub
ORD-11054,3,2767.35,Abuja Hub
ORD-11055,3,953.7,Lagos Hub
ORD-11056,1,2664.24,Lagos Hub
ORD-11057,4,1079.14,Abuja Hub
ORD-11058,4,984.87,Lagos Hub
ORD-11059,6,3104.64,Lagos Hub
ORD-11060,1,2218.31,Lagos Hub
ORD-11061,2,2677.14,Lagos Hub
ORD-11062,7,1812.15,Abuja Hub
ORD-11063,3,1013.01,Lagos Hub
ORD-11064,3,2701.02,Lagos Hub
ORD-11065,3,3387.4,Lagos Hub
ORD-11066,4,1729.73,Lagos Hub
ORD-11067,6,2906.9,Lagos Hub
ORD-11068,8,3187.57,Abuja Hub
ORD-11069,7,1763.37,Lagos Hub
ORD-11070,5,2720.34,Lagos Hub
ORD-11071,4,1267.91,Abuja Hub
ORD-11072,3,3272.6,Lagos Hub
ORD-11073,4,1923.5,Lagos Hub
ORD-11074,1,2686.35,Lagos Hub
ORD-11075,3,3064.59,Lagos Hub
ORD-11076,2,1415.47,Lagos Hub
ORD-11077,2,733.39,Lagos Hub
ORD-11078,2,1145.42,Lagos Hub
ORD-11079,3,2539.74,Abuja Hub
ORD-11080,5,3449.38,Lagos Hub
ORD-11081,5,573.98,Lagos Hub
ORD-11082,5,1766.03,Lagos Hub
ORD-11083,2,3477.62,Abuja Hub
ORD-11084,6,839.25,Lagos Hub
ORD-11085,4,2421.17,Abuja Hub
ORD-11086,3,2111.61,Lagos Hub
ORD-11087,5,3380.94,Lagos Hub
ORD-11088,6,651.52,Abuja Hub
ORD-11089,4,1542.49,Lagos Hub
ORD-11090,3,2478.52,Abuja Hub
ORD-11091,3,913.75,Lagos Hub
ORD-11092,3,807.6,Lagos Hub
ORD-11093,3,3347.61,Lagos Hub
ORD-11094,8,936.17,Lagos Hub
ORD-11095,2,1103.12,Abuja Hub
ORD-11096,2,2926.39,Lagos Hub
ORD-11097,1,1536.37,Lagos Hub
ORD-11098,4,3459.37,Lagos Hub
ORD-11099,3,1225.49,Lagos Hub
ORD-11100,6,1189.69,Lagos Hub
ORD-11101,3,3014.7,Abuja Hub
ORD-11102,3,3368.33,Lagos Hub
ORD-11103,7,1931.15,Abuja Hub
ORD-11104,4,3168.55,PH Hub
ORD-11105,4,923.15,PH Hub
ORD-11106,3,1036.11,Lagos Hub
ORD-11107,5,642.98,PH Hub
ORD-11108,4,2566.14,Abuja Hub
ORD-11109,2,1207.92,PH Hub
ORD-11110,4,2749.43,Lagos Hub
ORD-11111,3,971.18,Lagos Hub
ORD-11112,6,1591.16,Lagos Hub
ORD-11113,3,3319.53,Lagos Hub
ORD-11114,7,833.27,PH Hub
ORD-11115,2,2701.78,PH Hub
ORD-11116,2,1581.3,Lagos Hub
ORD-11117,4,1239.24,Lagos Hub
ORD-11118,4,3082.57,Abuja Hub
ORD-11119,5,2303.13,PH Hub
ORD-11120,2,2320.23,Lagos Hub
ORD-11121,3,1625.4,Lagos Hub
ORD-11122,8,527.33,PH Hub
ORD-11123,5,3210.35,Abuja Hub
ORD-11124,2,1623.93,Lagos Hub
ORD-11125,2,1806.39,Lagos Hub
ORD-11126,2,2918.14,Abuja Hub
ORD-11127,1,2982.64,Lagos Hub
ORD-11128,5,2491.06,Lagos Hub
ORD-11129,3,2396.62,Lagos Hub
ORD-11130,8,2430.87,Lagos Hub
ORD-11131,4,2631.34,PH Hub
ORD-11132,6,735.12,Lagos Hub
ORD-11133,3,2057.28,Abuja Hub
ORD-11134,4,1301.47,Abuja Hub
ORD-11135,3,1559.17,PH Hub
ORD-11136,4,3256.34,Lagos Hub
ORD-11137,2,1953.99,Lagos Hub
ORD-11138,4,1167.43,PH Hub
ORD-11139,3,1697.32,Lagos Hub
ORD-11140,4,656.79,Lagos Hub
ORD-11141,5,2056.58,Lagos Hub
ORD-11142,6,731.33,Abuja Hub
ORD-11143,3,1108.29,PH Hub
ORD-11144,2,3382.74,Abuja Hub
ORD-11145,4,2085.18,PH Hub
ORD-11146,6,2427.87,Lagos Hub
ORD-11147,4,1129.33,Lagos Hub
ORD-11148,4,2108.27,Lagos Hub
ORD-11149,3,1411.51,Abuja Hub
ORD-11150,7,3106.74,Lagos Hub
ORD-11151,1,924.37,Abuja Hub
ORD-11152,2,932.28,Lagos Hub
ORD-11153,4,2017.25,PH Hub
ORD-11154,3,1692.58,Lagos Hub
ORD-11155,2,811.92,PH Hub
ORD-11156,2,1953.12,Lagos Hub
ORD-11157,3,3224.92,PH Hub
ORD-11158,7,1665.09,Lagos Hub
ORD-11159,3,1370.43,PH Hub
ORD-11160,4,1285.76,Lagos Hub
ORD-11161,4,2374.28,Lagos Hub
ORD-11162,4,1662.03,Lagos Hub
ORD-11163,4,1590.56,PH Hub
ORD-11164,4,3377.45,Abuja Hub
ORD-11165,5,1670.32,Abuja Hub
ORD-11166,3,2468.62,PH Hub
ORD-11167,4,2724.24,Abuja Hub
ORD-11168,6,1002.41,Lagos Hub
ORD-11169,4,2591.75,Lagos Hub
ORD-11170,6,771.13,Abuja Hub
ORD-11171,4,1339.48,Lagos Hub
ORD-11172,3,2360.93,Lagos Hub
ORD-11173,4,2533.51,Lagos Hub
ORD-11174,3,3055.37,Abuja Hub
ORD-11175,4,871.29,Lagos Hub
ORD-11176,3,1546.24,PH Hub
ORD-11177,4,1579.22,Lagos Hub
ORD-11178,3,2529.8,Abuja Hub
ORD-11179,2,3106.97,Lagos Hub
ORD-11180,8,565.68,Lagos Hub
ORD-11181,5,1772.75,Lagos Hub
ORD-11182,3,1197.98,Abuja Hub
ORD-11183,1,1530.82,Abuja Hub
ORD-11184,3,2870.95,Abuja Hub
ORD-11185,4,2354.34,Abuja Hub
ORD-11186,7,2444.83,PH Hub
ORD-11187,3,2497.54,Lagos Hub
ORD-11188,6,533.6,Abuja Hub
ORD-11189,6,1991.09,Lagos Hub
ORD-11190,2,3413.97,Abuja Hub
ORD-11191,4,1073.92,Lagos Hub
ORD-11192,3,1478.54,Abuja Hub
ORD-11193,4,817.19,Lagos Hub
ORD-11194,3,2083.87,Lagos Hub
ORD-11195,3,1987.07,Lagos Hub
ORD-11196,14,653.36,Lagos Hub
ORD-11197,2,3256.17,PH Hub
ORD-11198,4,638.02,Lagos Hub
ORD-11199,6,1998.75,Lagos Hub
ORD-11200,2,2264.48,Abuja Hub
ORD-11201,7,1117.68,Abuja Hub
ORD-11202,3,2252.05,Lagos Hub
ORD-11203,5,1971.9,Lagos Hub
ORD-11204,3,2996.26,PH Hub
ORD-11205,2,2576.37,Lagos Hub
ORD-11206,8,906.88,Lagos Hub
ORD-11207,3,1114.15,Lagos Hub
ORD-11208,7,2522.41,Lagos Hub
ORD-11209,7,1013.05,Lagos Hub
ORD-11210,3,3071.46,Lagos Hub
ORD-11211,4,765.63,Lagos Hub
ORD-11212,3,1698.8,Lagos Hub
ORD-11213,4,1853.76,Lagos Hub
ORD-11214,7,1658.65,Abuja Hub
ORD-11215,4,3018.86,Lagos Hub
ORD-11216,5,1771.07,Lagos Hub
ORD-11217,7,1410.11,Abuja Hub
ORD-11218,7,2903.32,Lagos Hub
ORD-11219,7,2958.02,Abuja Hub
ORD-11220,8,1158.36,Lagos Hub
ORD-11221,5,3126.49,Lagos Hub
ORD-11222,4,2726.52,Lagos Hub
ORD-11223,4,2174.58,Abuja Hub
ORD-11224,5,2930.94,PH Hub
ORD-11225,1,1140.71,Lagos Hub
ORD-11226,7,3412.7,Abuja Hub
ORD-11227,2,2368.48,Abuja Hub
ORD-11228,3,3291.31,PH Hub
ORD-11229,4,889.67,Lagos Hub
ORD-11230,5,1964.24,Abuja Hub
ORD-11231,2,1785.04,Abuja Hub
ORD-11232,1,1013.13,Abuja Hub
ORD-11233,5,1502.16,Abuja Hub
ORD-11234,4,3332.4,Lagos Hub
ORD-11235,5,1579.63,Lagos Hub
ORD-11236,2,3431.82,PH Hub
ORD-11237,4,1628.85,Abuja Hub
ORD-11238,4,1820.59,Lagos Hub
ORD-11239,4,563.0,Lagos Hub
ORD-11240,3,1355.15,PH Hub
ORD-11241,4,579.53,Lagos Hub
ORD-11242,3,1992.56,Abuja Hub
ORD-11243,5,1981.78,PH Hub
ORD-11244,1,1580.96,Lagos Hub
ORD-11245,3,1974.01,Abuja Hub
ORD-11246,2,809.53,Abuja Hub
ORD-11247,3,1799.09,Lagos Hub
ORD-11248,5,2552.7,Abuja Hub
ORD-11249,3,2576.64,Lagos Hub
ORD-11250,4,1403.13,Lagos Hub
ORD-11251,4,2049.7,Lagos Hub
ORD-11252,7,2007.93,Lagos Hub
ORD-11253,3,2882.62,Lagos Hub
ORD-11254,4,1185.34,Abuja Hub
ORD-11255,3,3124.85,PH Hub
ORD-11256,2,744.01,Lagos Hub
ORD-11257,7,2632.57,PH Hub
ORD-11258,14,1486.52,Lagos Hub
ORD-11259,2,1150.92,Lagos Hub
ORD-11260,4,1860.32,Lagos Hub
ORD-11261,5,2306.37,Lagos Hub
ORD-11262,3,1329.76,Lagos Hub
ORD-11263,3,1959.94,Lagos Hub
ORD-11264,5,1890.42,Lagos Hub
ORD-11265,8,2946.99,Lagos Hub
ORD-11266,6,1684.18,Lagos Hub
ORD-11267,5,2629.87,Abuja Hub
ORD-11268,4,1582.99,Lagos Hub
ORD-11269,3,1677.38,Abuja Hub
ORD-11270,5,3208.29,Abuja Hub
ORD-11271,8,1173.14,Lagos Hub
ORD-11272,3,1640.3,Abuja Hub
ORD-11273,2,1420.5,Lagos Hub
ORD-11274,4,1094.37,Abuja Hub
ORD-11275,4,3148.3,Lagos Hub
ORD-11276,5,2091.76,Lagos Hub
ORD-11277,8,1962.76,Lagos Hub
ORD-11278,3,3018.86,Lagos Hub
ORD-11279,2,582.64,Abuja Hub
ORD-11280,6,2641.93,Lagos Hub
ORD-11281,8,1319.94,Lagos Hub
ORD-11282,2,1061.92,Lagos Hub
ORD-11283,2,2705.38,Lagos Hub
ORD-11284,2,1103.69,Lagos Hub
ORD-11285,6,1297.62,Lagos Hub
ORD-11286,3,3424.14,Abuja Hub
ORD-11287,2,1725.35,Lagos Hub
ORD-11288,1,2697.41,Lagos Hub
ORD-11289,5,534.08,Lagos Hub
ORD-11290,3,2167.7,Lagos Hub
ORD-11291,2,2191.56,Lagos Hub
ORD-11292,2,2218.75,Lagos Hub
ORD-11293,1,3082.58,Lagos Hub
ORD-11294,2,2214.62,PH Hub
ORD-11295,1,3382.98,Abuja Hub
