order_id,order_date,category,quantity,unit_price_ngn,discount_pct,gmv_ngn,order_status
ORD-10359,2023-11-19,Beauty & Health,3,7838.96,15,19989.35,Completed
ORD-10360,2023-07-15,Sports & Fitness,2,24682.28,15,41959.88,Completed
ORD-10361,2023-01-29,Home & Living,2,28207.17,0,56414.34,Completed
ORD-10362,2023-07-01,Automotive,1,79165.77,10,71249.19,Returned
ORD-10363,2023-03-21,Beauty & Health,2,6309.5,15,10726.15,Completed
ORD-10364,2023-04-13,Sports & Fitness,3,21139.95,0,63419.84,Cancelled
ORD-10365,2023-11-26,Electronics,2,105897.38,15,180025.54,Completed
ORD-10366,2023-12-28,Electronics,3,63968.71,0,191906.13,Returned
ORD-10367,2023-02-11,Fashion,1,11295.26,20,9036.21,Completed
ORD-10368,2023-10-20,Phones & Tablets,1,125199.01,0,125199.01,Completed
ORD-10369,2023-09-26,Fashion,2,15276.53,20,24442.45,Cancelled
ORD-10370,2023-12-21,Groceries,2,3165.69,10,5698.24,Returned
ORD-10371,2023-06-14,Baby & Kids,2,8370.09,20,13392.14,Completed
ORD-10372,2023-12-09,Phones & Tablets,1,106156.66,0,106156.66,Cancelled
ORD-10373,2023-07-17,Baby & Kids,1,13264.69,15,11274.98,Completed
ORD-10374,2023-03-01,Electronics,1,81214.2,20,64971.36,Completed
ORD-10375,2023-12-02,Automotive,3,65152.38,0,195457.15,Completed
ORD-10376,2023-05-12,Fashion,1,9596.77,0,9596.77,Completed
ORD-10377,2023-06-15,Beauty & Health,1,11743.99,0,11743.99,Cancelled
ORD-10378,2023-03-28,Beauty & Health,1,11220.24,15,9537.21,Completed
ORD-10379,2023-06-24,Sports & Fitness,3,19101.68,0,57305.05,Completed
ORD-10380,2023-01-15,Baby & Kids,2,11499.31,20,18398.89,Returned
ORD-10381,2023-05-28,Books & Stationery,2,3797.66,0,7595.32,Returned
ORD-10382,2023-06-28,Beauty & Health,2,8947.98,5,17001.15,Completed
ORD-10383,2023-12-31,Fashion,1,9860.62,0,9860.62,Completed
ORD-10384,2023-10-21,Groceries,1,5207.04,20,4165.63,Completed
ORD-10385,2023-11-10,Phones & Tablets,2,113113.31,5,214915.29,Completed
ORD-10386,2023-12-10,Electronics,1,106675.19,0,106675.19,Completed
ORD-10387,2023-03-11,Office Supplies,2,7673.77,0,15347.54,Completed
ORD-10388,2023-08-05,Beauty & Health,2,10290.13,5,19551.26,Completed
ORD-10389,2023-09-25,Electronics,1,94727.95,20,75782.36,Returned
ORD-10390,2023-01-27,Electronics,3,80517.99,5,229476.28,Completed
ORD-10391,2023-10-18,Sports & Fitness,1,15798.16,20,12638.53,Cancelled
ORD-10392,2023-03-22,Books & Stationery,1,3995.64,10,3596.08,Completed
ORD-10393,2023-10-25,Groceries,3,4811.06,0,14433.19,Completed
ORD-10394,2023-12-06,Groceries,2,4540.45,0,9080.9,Completed
ORD-10395,2023-10-18,Baby & Kids,1,7402.92,15,6292.48,Completed
ORD-10396,2023-11-27,Automotive,1,66295.31,20,53036.25,Completed
ORD-10397,2023-11-21,Automotive,3,87242.53,5,248641.2,Completed
ORD-10398,2023-07-15,Groceries,2,4542.33,0,9084.65,Completed
ORD-10399,2023-01-05,Fashion,1,13298.23,0,13298.23,Completed
ORD-10400,2023-04-15,Home & Living,2,18199.42,0,36398.83,Completed
ORD-10401,2023-05-16,Beauty & Health,1,8236.97,0,8236.97,Completed
ORD-10402,2023-08-23,Office Supplies,1,7454.49,0,7454.49,Completed
ORD-10403,2023-11-11,Beauty & Health,2,9129.31,10,16432.76,Returned
ORD-10404,2023-04-23,Books & Stationery,2,3008.11,10,5414.6,Completed
ORD-10405,2023-09-16,Baby & Kids,3,12761.5,20,30627.6,Completed
ORD-10406,2023-10-23,Electronics,2,92573.87,0,185147.74,Completed
ORD-10407,2023-11-27,Electronics,3,77135.41,20,185124.99,Returned
ORD-10408,2023-03-14,Electronics,2,74973.07,0,149946.15,Cancelled
ORD-10409,2023-12-16,Beauty & Health,2,8669.1,5,16471.29,Cancelled
ORD-10410,2023-01-05,Fashion,2,9982.18,0,19964.36,Cancelled
ORD-10411,2023-01-01,Home & Living,2,20839.43,10,37510.97,Returned
ORD-10412,2023-06-30,Fashion,1,13680.69,10,12312.62,Completed
ORD-10413,2023-04-24,Electronics,2,92233.33,15,156796.67,Completed
ORD-10414,2023-01-21,Beauty & Health,3,6693.58,15,17068.64,Completed
ORD-10415,2023-05-05,Baby & Kids,1,7014.52,0,7014.52,Completed
ORD-10416,2023-02-01,Fashion,1,11945.86,5,11348.57,Completed
ORD-10417,2023-02-19,Beauty & Health,2,8981.43,15,15268.44,Completed
ORD-10418,2023-08-23,Home & Living,2,30235.63,20,48377.01,Completed
ORD-10419,2023-05-31,Fashion,2,12585.69,10,22654.25,Completed
ORD-10420,2023-06-08,Beauty & Health,2,9874.4,10,17773.91,Completed
ORD-10421,2023-04-25,Home & Living,1,29524.22,0,29524.22,Completed
ORD-10422,2023-11-17,Electronics,1,99135.53,15,84265.2,Completed
ORD-10423,2023-06-12,Electronics,1,84953.13,0,84953.13,Returned
ORD-10424,2023-03-26,Groceries,1,2973.69,10,2676.32,Cancelled
ORD-10425,2023-03-21,Home & Living,1,29963.07,5,28464.92,Completed
ORD-10426,2023-01-01,Phones & Tablets,1,120191.35,0,120191.35,Completed
ORD-10427,2023-08-15,Beauty & Health,2,11131.46,5,21149.78,Returned
ORD-10428,2023-06-13,Electronics,2,104546.37,10,188183.46,Completed
ORD-10429,2023-04-30,Beauty & Health,2,9559.85,10,17207.73,Completed
ORD-10430,2023-04-29,Fashion,1,16162.64,5,15354.5,Completed
ORD-10431,2023-06-06,Sports & Fitness,1,16491.17,5,15666.61,Completed
ORD-10432,2023-10-19,Books & Stationery,3,3820.58,10,10315.58,Completed
ORD-10433,2023-12-08,Phones & Tablets,3,156931.34,0,470794.02,Completed
ORD-10434,2023-06-23,Fashion,2,9892.88,20,15828.61,Completed
ORD-10435,2023-12-11,Home & Living,1,20456.9,0,20456.9,Completed
ORD-10436,2023-08-03,Fashion,1,15530.84,5,14754.3,Completed
ORD-10437,2023-03-29,Sports & Fitness,3,13585.75,5,38719.39,Completed
ORD-10438,2023-09-01,Groceries,2,5264.47,0,10528.94,Cancelled
ORD-10439,2023-01-12,Sports & Fitness,1,12869.21,0,12869.21,Returned
ORD-10440,2023-11-19,Home & Living,1,18227.42,15,15493.31,Cancelled
ORD-10441,2023-04-04,Beauty & Health,1,8519.98,15,7241.99,Completed
ORD-10442,2023-12-26,Home & Living,2,22941.51,0,45883.02,Completed
ORD-10443,2023-12-28,Fashion,3,15017.52,20,36042.05,Completed
ORD-10444,2023-11-07,Fashion,1,9314.31,5,8848.59,Completed
ORD-10445,2023-06-20,Books & Stationery,1,2569.67,10,2312.7,Completed
ORD-10446,2023-09-08,Fashion,1,16451.71,5,15629.12,Completed
ORD-10447,2023-06-16,Phones & Tablets,1,126899.17,15,107864.3,Completed
ORD-10448,2023-04-01,Electronics,1,64170.83,15,54545.2,Returned
ORD-10449,2023-05-26,Books & Stationery,3,3715.71,5,10589.77,Completed
ORD-10450,2023-05-25,Sports & Fitness,2,15311.18,0,30622.35,Cancelled
ORD-10451,2023-03-13,Fashion,1,9772.94,20,7818.35,Returned
ORD-10452,2023-04-29,Beauty & Health,1,9013.34,20,7210.67,Completed
ORD-10453,2023-02-26,Electronics,1,98258.69,10,88432.82,Completed
ORD-10454,2023-09-03,Fashion,3,9215.52,0,27646.56,Cancelled
ORD-10455,2023-09-18,Groceries,3,3992.43,10,10779.57,Completed
ORD-10456,2023-09-12,Books & Stationery,1,3004.83,10,2704.35,Completed
ORD-10457,2023-06-24,Office Supplies,1,5214.88,10,4693.39,Completed
ORD-10458,2023-03-09,Groceries,2,3523.01,20,5636.81,Completed
ORD-10459,2023-08-29,Baby & Kids,1,9998.83,5,9498.89,Completed
ORD-10460,2023-08-04,Phones & Tablets,3,122686.76,0,368060.29,Completed
ORD-10461,2023-10-12,Baby & Kids,2,7321.56,5,13910.97,Returned
ORD-10462,2023-06-22,Home & Living,1,23041.84,10,20737.65,Completed
ORD-10463,2023-10-20,Groceries,2,5241.16,15,8909.96,Returned
ORD-10464,2023-02-01,Electronics,1,77190.37,10,69471.33,Completed
ORD-10465,2023-11-01,Beauty & Health,2,10499.1,0,20998.19,Completed
ORD-10466,2023-02-10,Beauty & Health,2,11063.6,0,22127.2,Cancelled
ORD-10467,2023-05-03,Home & Living,2,20682.04,0,41364.08,Completed
ORD-10468,2023-07-07,Home & Living,1,23714.67,5,22528.93,Cancelled
ORD-10469,2023-09-13,Electronics,2,61043.08,0,122086.15,Returned
ORD-10470,2023-11-17,Electronics,3,103420.35,0,310261.04,Completed
ORD-10471,2023-01-29,Beauty & Health,1,7852.01,20,6281.61,Returned
ORD-10472,2023-01-08,Beauty & Health,1,9431.13,5,8959.57,Completed
ORD-10473,2023-02-13,Office Supplies,2,6666.85,0,13333.69,Completed
ORD-10474,2023-12-13,Sports & Fitness,1,22652.0,15,19254.2,Completed
ORD-10475,2023-05-14,Books & Stationery,1,3925.17,5,3728.91,Completed
ORD-10476,2023-11-29,Groceries,1,3253.38,10,2928.04,Completed
ORD-10477,2023-11-18,Automotive,2,82598.63,5,156937.4,Completed
ORD-10478,2023-08-02,Sports & Fitness,1,12814.39,5,12173.67,Completed
ORD-10479,2023-03-31,Fashion,2,15938.99,10,28690.18,Completed
ORD-10480,2023-06-30,Baby & Kids,1,12415.51,20,9932.41,Completed
ORD-10481,2023-03-31,Baby & Kids,3,12609.67,5,35937.57,Completed
ORD-10482,2023-01-22,Home & Living,2,19707.28,0,39414.56,Returned
ORD-10483,2023-04-13,Office Supplies,2,5644.4,5,10724.37,Completed
ORD-10484,2023-04-18,Electronics,3,101760.47,0,305281.4,Returned
ORD-10485,2023-06-15,Home & Living,3,29677.47,0,89032.41,Completed
ORD-10486,2023-10-09,Fashion,2,14491.66,15,24635.83,Completed
ORD-10487,2023-03-10,Electronics,1,95904.8,0,95904.8,Cancelled
ORD-10488,2023-05-31,Fashion,1,10379.53,15,8822.6,Returned
ORD-10489,2023-02-02,Electronics,3,65840.27,20,158016.66,Completed
ORD-10490,2023-11-16,Baby & Kids,1,10217.88,0,10217.88,Returned
ORD-10491,2023-08-15,Groceries,2,5002.29,5,9504.35,Completed
ORD-10492,2023-01-11,Home & Living,3,25307.65,0,75922.95,Completed
ORD-10493,2023-11-30,Fashion,2,12944.99,5,24595.49,Cancelled
ORD-10494,2023-06-13,Baby & Kids,1,11439.68,0,11439.68,Completed
ORD-10495,2023-02-08,Electronics,3,113465.69,0,340397.07,Completed
ORD-10496,2023-12-26,Electronics,3,68510.4,10,184978.07,Completed
ORD-10497,2023-04-23,Groceries,3,4173.13,0,12519.4,Completed
ORD-10498,2023-01-01,Fashion,1,11146.29,0,11146.29,Completed
ORD-10499,2023-03-24,Electronics,2,63512.86,15,107971.85,Completed
ORD-10500,2023-09-20,Electronics,1,96039.57,20,76831.65,Completed
ORD-10501,2023-09-16,Office Supplies,2,7544.59,20,12071.35,Returned
ORD-10502,2023-01-15,Electronics,1,65276.79,0,65276.79,Completed
ORD-10503,2023-06-24,Baby & Kids,1,7341.1,0,7341.1,Completed
ORD-10504,2023-11-19,Automotive,1,64865.05,20,51892.04,Completed
ORD-10505,2023-10-15,Baby & Kids,2,10955.86,20,17529.37,Completed
ORD-10506,2023-03-19,Home & Living,2,29764.78,0,59529.55,Completed
ORD-10507,2023-06-19,Electronics,1,85941.33,5,81644.26,Completed
ORD-10508,2023-06-04,Phones & Tablets,1,126693.29,0,126693.29,Completed
ORD-10509,2023-04-14,Electronics,3,65730.46,0,197191.39,Completed
ORD-10510,2023-10-02,Books & Stationery,3,4129.28,15,10529.67,Completed
ORD-10511,2023-12-07,Fashion,1,16038.91,0,16038.91,Completed
ORD-10512,2023-01-24,Beauty & Health,1,8465.23,10,7618.71,Completed
ORD-10513,2023-07-03,Home & Living,3,15411.46,5,43922.67,Completed
ORD-10514,2023-12-15,Beauty & Health,3,6231.99,0,18695.97,Returned
ORD-10515,2023-07-27,Automotive,2,82651.22,10,148772.2,Returned
ORD-10516,2023-10-29,Home & Living,2,26825.11,10,48285.2,Completed
ORD-10517,2023-12-20,Groceries,1,4619.89,15,3926.91,Completed
ORD-10518,2023-09-15,Books & Stationery,2,4560.02,10,8208.03,Completed
ORD-10519,2023-10-08,Home & Living,1,24359.27,15,20705.38,Completed
ORD-10520,2023-04-14,Groceries,1,4960.42,20,3968.34,Completed
ORD-10521,2023-11-11,Electronics,3,79206.01,5,225737.14,Completed
ORD-10522,2023-10-20,Electronics,2,62487.24,0,124974.48,Returned
ORD-10523,2023-02-12,Home & Living,3,15664.93,0,46994.78,Completed
ORD-10524,2023-02-17,Office Supplies,2,7133.72,0,14267.43,Completed
ORD-10525,2023-12-09,Fashion,3,14235.3,15,36300.03,Completed
ORD-10526,2023-03-26,Home & Living,2,26572.17,15,45172.69,Completed
ORD-10527,2023-07-20,Electronics,1,116898.16,10,105208.35,Completed
ORD-10528,2023-12-10,Groceries,1,5844.01,5,5551.81,Completed
ORD-10529,2023-06-24,Electronics,2,94701.23,0,189402.45,Completed
ORD-10530,2023-11-04,Electronics,1,110016.77,5,104515.93,Completed
ORD-10531,2023-01-28,Groceries,1,5393.2,0,5393.2,Completed
ORD-10532,2023-10-19,Baby & Kids,1,12307.48,10,11076.73,Completed
ORD-10533,2023-07-26,Office Supplies,2,7199.22,0,14398.44,Completed
ORD-10534,2023-05-31,Groceries,2,5079.58,0,10159.16,Completed
ORD-10535,2023-04-27,Home & Living,1,29693.67,0,29693.67,Completed
ORD-10536,2023-03-31,Fashion,2,16629.84,10,29933.72,Completed
ORD-10537,2023-04-28,Gaming,3,50223.42,15,128069.72,Completed
ORD-10538,2023-07-09,Sports & Fitness,1,22121.26,0,22121.26,Completed
ORD-10539,2023-10-09,Groceries,1,4758.99,0,4758.99,Completed
ORD-10540,2023-01-31,Electronics,2,107629.09,0,215258.18,Completed
ORD-10541,2023-04-17,Electronics,3,78203.55,15,199419.05,Completed
ORD-10542,2023-03-18,Home & Living,2,20532.18,0,41064.37,Returned
ORD-10543,2023-12-10,Beauty & Health,2,8778.64,5,16679.41,Completed
ORD-10544,2023-12-25,Sports & Fitness,2,22191.44,0,44382.88,Cancelled
ORD-10545,2023-09-07,Groceries,2,5005.2,0,10010.41,Completed
ORD-10546,2023-09-06,Groceries,1,4399.64,20,3519.71,Completed
ORD-10547,2023-03-30,Home & Living,3,27866.37,0,83599.11,Returned
ORD-10548,2023-12-09,Home & Living,2,24106.57,15,40981.17,Completed
ORD-10549,2023-06-05,Fashion,2,9838.42,0,19676.83,Completed
ORD-10550,2023-11-03,Electronics,1,76506.79,0,76506.79,Completed
ORD-10551,2023-12-30,Home & Living,1,19355.83,0,19355.83,Completed
ORD-10552,2023-01-18,Home & Living,2,20731.05,0,41462.1,Cancelled
ORD-10553,2023-02-22,Fashion,3,14343.58,0,43030.73,Cancelled
ORD-10554,2023-01-05,Home & Living,1,28918.23,5,27472.31,Completed
ORD-10555,2023-03-31,Fashion,1,14984.54,5,14235.31,Completed
ORD-10556,2023-08-10,Electronics,2,118156.29,0,236312.57,Completed
ORD-10557,2023-11-28,Groceries,1,5171.51,0,5171.51,Completed
ORD-10558,2023-04-12,Office Supplies,1,7168.61,0,7168.61,Completed
ORD-10559,2023-09-12,Sports & Fitness,2,13366.17,0,26732.33,Completed
ORD-10560,2023-08-12,Books & Stationery,1,4861.68,20,3889.34,Completed
ORD-10561,2023-02-28,Fashion,2,10376.45,15,17639.97,Completed
ORD-10562,2023-01-04,Phones & Tablets,2,99358.55,0,198717.1,Cancelled
ORD-10563,2023-09-06,Sports & Fitness,1,15594.56,0,15594.56,Completed
ORD-10564,2023-08-20,Home & Living,1,17761.36,15,15097.16,Completed
ORD-10565,2023-03-04,Electronics,1,82090.51,0,82090.51,Completed
ORD-10566,2023-01-01,Groceries,1,3437.87,0,3437.87,Completed
ORD-10567,2023-12-31,Fashion,1,15835.73,0,15835.73,Completed
ORD-10568,2023-05-01,Fashion,2,10163.87,5,19311.35,Completed
ORD-10569,2023-03-21,Gaming,2,56914.84,0,113829.67,Completed
ORD-10570,2023-09-03,Groceries,1,4233.45,5,4021.78,Completed
ORD-10571,2023-04-11,Fashion,1,10551.15,20,8440.92,Returned
ORD-10572,2023-02-14,Fashion,3,9039.04,0,27117.13,Completed
ORD-10573,2023-05-22,Baby & Kids,3,12645.03,15,32244.83,Completed
ORD-10574,2023-04-07,Electronics,1,101488.37,15,86265.11,Completed
ORD-10575,2023-04-27,Fashion,1,10715.73,5,10179.94,Cancelled
ORD-10576,2023-02-25,Fashion,1,9541.48,0,9541.48,Completed
ORD-10577,2023-07-02,Fashion,2,12078.21,20,19325.13,Completed
ORD-10578,2023-11-28,Home & Living,1,22300.03,15,18955.03,Cancelled
ORD-10579,2023-08-24,Baby & Kids,2,8782.58,0,17565.16,Completed
ORD-10580,2023-07-13,Books & Stationery,1,2867.49,15,2437.37,Completed
ORD-10581,2023-12-19,Office Supplies,1,6324.19,0,6324.19,Completed
ORD-10582,2023-08-20,Beauty & Health,1,8971.24,5,8522.68,Completed
ORD-10583,2023-11-01,Sports & Fitness,1,20713.01,20,16570.41,Completed
ORD-10584,2023-02-25,Books & Stationery,1,2870.29,10,2583.26,Completed
ORD-10585,2023-08-08,Fashion,2,15085.85,0,30171.69,Cancelled
ORD-10586,2023-04-15,Gaming,1,50534.09,20,40427.27,Completed
ORD-10587,2023-10-14,Automotive,2,80350.46,15,136595.78,Cancelled
ORD-10588,2023-10-10,Electronics,1,85958.83,5,81660.89,Completed
ORD-10589,2023-10-30,Phones & Tablets,1,120598.23,0,120598.23,Returned
ORD-10590,2023-02-25,Home & Living,2,18906.97,5,35923.24,Completed
ORD-10591,2023-02-11,Beauty & Health,3,6700.84,5,19097.39,Completed
ORD-10592,2023-11-07,Fashion,1,9134.55,15,7764.37,Cancelled
ORD-10593,2023-10-10,Fashion,2,11550.04,15,19635.06,Completed
ORD-10594,2023-04-02,Sports & Fitness,3,24410.81,20,58585.94,Completed
ORD-10595,2023-08-06,Electronics,2,96144.68,5,182674.88,Completed
ORD-10596,2023-05-30,Baby & Kids,2,10035.79,0,20071.58,Completed
ORD-10597,2023-08-25,Electronics,1,88271.14,0,88271.14,Completed
ORD-10598,2023-07-22,Electronics,1,101486.55,15,86263.57,Returned
ORD-10599,2023-12-20,Electronics,2,99262.31,20,158819.7,Completed
ORD-10600,2023-02-07,Home & Living,2,28058.42,0,56116.85,Returned
ORD-10601,2023-10-28,Home & Living,2,18433.41,20,29493.46,Completed
ORD-10602,2023-06-27,Books & Stationery,2,4313.21,15,7332.45,Completed
ORD-10603,2023-07-30,Groceries,2,3584.25,15,6093.22,Completed
ORD-10604,2023-10-29,Beauty & Health,1,10712.96,5,10177.31,Completed
ORD-10605,2023-12-04,Electronics,1,113691.79,0,113691.79,Returned
ORD-10606,2023-11-08,Fashion,2,12585.31,20,20136.49,Completed
ORD-10607,2023-10-01,Sports & Fitness,2,24893.67,0,49787.33,Returned
ORD-10608,2023-08-15,Books & Stationery,2,2722.59,20,4356.15,Cancelled
ORD-10609,2023-03-19,Office Supplies,1,7456.41,20,5965.13,Completed
ORD-10610,2023-03-04,Home & Living,1,21051.67,0,21051.67,Cancelled
ORD-10611,2023-02-17,Sports & Fitness,3,21661.79,0,64985.36,Returned
ORD-10612,2023-03-11,Books & Stationery,1,3947.23,20,3157.78,Returned
ORD-10613,2023-02-10,Fashion,1,14708.81,15,12502.49,Completed
ORD-10614,2023-11-04,Fashion,2,12094.99,20,19351.99,Completed
ORD-10615,2023-03-07,Automotive,3,61909.41,10,167155.41,Completed
ORD-10616,2023-02-02,Books & Stationery,2,3473.89,0,6947.77,Completed
ORD-10617,2023-06-30,Automotive,1,89205.48,0,89205.48,Completed
ORD-10618,2023-07-19,Office Supplies,1,5344.08,0,5344.08,Completed
ORD-10619,2023-01-30,Beauty & Health,1,8181.84,10,7363.66,Completed
ORD-10620,2023-03-18,Fashion,1,10395.02,0,10395.02,Completed
ORD-10621,2023-12-23,Groceries,1,4343.1,5,4125.95,Returned
ORD-10622,2023-01-01,Groceries,1,4265.57,5,4052.29,Completed
ORD-10623,2023-08-18,Electronics,2,102850.21,0,205700.41,Completed
ORD-10624,2023-01-03,Fashion,3,15586.76,0,46760.27,Completed
ORD-10625,2023-10-31,Baby & Kids,3,11155.94,15,28447.66,Completed
ORD-10626,2023-12-08,Books & Stationery,3,2555.83,15,6517.37,Returned
ORD-10627,2023-10-06,Beauty & Health,2,11245.39,0,22490.78,Completed
ORD-10628,2023-11-26,Beauty & Health,1,10176.68,0,10176.68,Completed
ORD-10629,2023-12-09,Books & Stationery,1,3720.26,5,3534.25,Cancelled
ORD-10630,2023-04-30,Home & Living,1,19135.2,0,19135.2,Completed
ORD-10631,2023-12-10,Phones & Tablets,2,162504.41,20,260007.06,Completed
ORD-10632,2023-02-22,Electronics,3,83675.24,0,251025.72,Returned
ORD-10633,2023-09-24,Fashion,1,16058.95,0,16058.95,Completed
ORD-10634,2023-05-17,Beauty & Health,2,8790.61,20,14064.97,Completed
ORD-10635,2023-11-28,Fashion,1,13496.08,0,13496.08,Completed
ORD-10636,2023-04-30,Fashion,3,14952.4,15,38128.63,Completed
ORD-10637,2023-10-23,Sports & Fitness,1,14434.0,20,11547.2,Completed
ORD-10638,2023-11-09,Office Supplies,3,6133.39,0,18400.16,Completed
ORD-10639,2023-11-20,Home & Living,3,24476.86,10,66087.53,Returned
ORD-10640,2023-04-26,Electronics,1,117743.65,0,117743.65,Completed
ORD-10641,2023-11-24,Electronics,1,62792.09,0,62792.09,Returned
ORD-10642,2023-04-23,Beauty & Health,1,10426.87,15,8862.84,Completed
ORD-10643,2023-09-30,Electronics,2,101697.24,5,193224.76,Cancelled
ORD-10644,2023-03-12,Sports & Fitness,2,21993.58,0,43987.16,Cancelled
ORD-10645,2023-09-21,Groceries,2,3945.35,20,6312.56,Completed
ORD-10646,2023-11-30,Groceries,1,5117.17,0,5117.17,Completed
ORD-10647,2023-01-17,Electronics,1,118496.5,10,106646.85,Completed
ORD-10648,2023-09-10,Home & Living,2,19703.0,20,31524.8,Completed
ORD-10649,2023-01-03,Office Supplies,2,9314.92,10,16766.86,Completed
ORD-10650,2023-12-26,Baby & Kids,1,11447.06,0,11447.06,Returned
ORD-10651,2023-05-13,Groceries,1,3116.88,0,3116.88,Cancelled
ORD-10652,2023-01-30,Home & Living,1,27562.1,5,26184.0,Completed
ORD-10653,2023-08-18,Home & Living,2,18312.69,15,31131.57,Completed
ORD-10654,2023-11-30,Beauty & Health,1,9898.04,0,9898.04,Completed
ORD-10655,2023-07-11,Electronics,2,98537.42,20,157659.87,Returned
ORD-10656,2023-10-08,Books & Stationery,1,3484.83,10,3136.35,Completed
ORD-10657,2023-07-12,Groceries,2,4898.69,0,9797.38,Completed
ORD-10658,2023-08-02,Fashion,2,11191.32,0,22382.63,Completed
ORD-10659,2023-12-22,Electronics,3,65453.09,5,186541.3,Returned
ORD-10660,2023-04-18,Electronics,1,83716.69,0,83716.69,Completed
ORD-10661,2023-08-28,Office Supplies,1,8162.31,0,8162.31,Completed
ORD-10662,2023-08-07,Beauty & Health,2,6011.1,0,12022.2,Returned
ORD-10663,2023-08-10,Groceries,1,2957.62,0,2957.62,Returned
ORD-10664,2023-07-27,Phones & Tablets,1,97957.02,0,97957.02,Completed
ORD-10665,2023-05-13,Home & Living,1,27580.04,0,27580.04,Completed
ORD-10666,2023-05-30,Books & Stationery,1,4163.04,0,4163.04,Completed
ORD-10667,2023-08-27,Gaming,1,60104.77,15,51089.05,Completed
ORD-10668,2023-06-05,Home & Living,1,18778.55,15,15961.77,Returned
ORD-10669,2023-03-27,Groceries,2,3796.3,0,7592.6,Completed
ORD-10670,2023-10-09,Gaming,2,40988.22,0,81976.45,Completed
ORD-10671,2023-01-06,Home & Living,1,27923.59,0,27923.59,Completed
ORD-10672,2023-06-23,Fashion,1,13669.63,10,12302.67,Completed
ORD-10673,2023-10-01,Sports & Fitness,1,22310.5,10,20079.45,Completed
ORD-10674,2023-11-27,Electronics,2,94812.21,20,151699.54,Completed
ORD-10675,2023-10-23,Home & Living,1,23545.78,10,21191.2,Completed
ORD-10676,2023-06-01,Fashion,1,15118.74,0,15118.74,Completed
ORD-10677,2023-07-14,Baby & Kids,2,7362.52,5,13988.79,Completed
ORD-10678,2023-11-29,Electronics,1,95246.91,0,95246.91,Completed
ORD-10679,2023-02-22,Electronics,1,62293.37,20,49834.69,Completed
ORD-10680,2023-10-08,Office Supplies,1,6861.49,5,6518.42,Completed
ORD-10681,2023-01-03,Groceries,3,3251.24,0,9753.73,Completed
ORD-10682,2023-07-19,Groceries,3,5247.29,15,13380.59,Completed
