order_id,customer_id,region,channel,customer_segment
ORD-10469,CUST-1469,Lagos,Web,New Customer
ORD-10470,CUST-1470,Lagos,Mobile App,VIP
ORD-10471,CUST-1471,Port Harcourt,Web,New Customer
ORD-10472,CUST-1472,Lagos,Mobile App,Returning
ORD-10473,CUST-1473,Lagos,WhatsApp Commerce,Returning
ORD-10474,CUST-1474,Lagos,Web,Loyal
ORD-10475,CUST-1475,Lagos,Web,VIP
ORD-10476,CUST-1476,Ibadan,Web,Returning
ORD-10477,CUST-1477,Abuja,Web,New Customer
ORD-10478,CUST-1478,Lagos,Mobile App,Loyal
ORD-10479,CUST-1479,Port Harcourt,Web,Returning
ORD-10480,CUST-1480,Enugu,Mobile App,VIP
ORD-10481,CUST-1481,Port Harcourt,Mobile App,New Customer
ORD-10482,CUST-1482,Lagos,Mobile App,New Customer
ORD-10483,CUST-1483,Lagos,Mobile App,Loyal
ORD-10484,CUST-1484,Lagos,Mobile App,Loyal
ORD-10485,CUST-1485,Lagos,WhatsApp Commerce,VIP
ORD-10486,CUST-1486,Lagos,WhatsApp Commerce,VIP
ORD-10487,CUST-1487,Lagos,Web,VIP
ORD-10488,CUST-1488,Lagos,Web,Returning
ORD-10489,CUST-1489,Lagos,Mobile App,Returning
ORD-10490,CUST-1490,Port Harcourt,Mobile App,Returning
ORD-10491,CUST-1491,Lagos,WhatsApp Commerce,VIP
ORD-10492,CUST-1492,Kano,Mobile App,Loyal
ORD-10493,CUST-1493,Port Harcourt,Agent Network,Loyal
ORD-10494,CUST-1494,Kano,WhatsApp Commerce,Loyal
ORD-10495,CUST-1495,Kano,Mobile App,Returning
ORD-10496,CUST-1496,Abuja,Web,New Customer
ORD-10497,CUST-1497,Kano,WhatsApp Commerce,Returning
ORD-10498,CUST-1498,Lagos,Mobile App,Loyal
ORD-10499,CUST-1499,Abuja,Agent Network,Loyal
ORD-10500,CUST-1500,Kano,Web,VIP
ORD-10501,CUST-1501,Kano,Agent Network,New Customer
ORD-10502,CUST-1502,Abuja,Mobile App,Loyal
ORD-10503,CUST-1503,Abuja,Web,Loyal
ORD-10504,CUST-1504,Ibadan,Mobile App,Loyal
ORD-10505,CUST-1505,Port Harcourt,Web,VIP
ORD-10506,CUST-1506,Ibadan,Web,VIP
ORD-10507,CUST-1507,Lagos,Mobile App,VIP
ORD-10508,CUST-1508,Abuja,Mobile App,Loyal
ORD-10509,CUST-1509,Enugu,WhatsApp Commerce,VIP
ORD-10510,CUST-1510,Enugu,Mobile App,New Customer
ORD-10511,CUST-1511,Lagos,Web,VIP
ORD-10512,CUST-1512,Lagos,Web,Loyal
ORD-10513,CUST-1513,Enugu,Web,Returning
ORD-10514,CUST-1514,Lagos,WhatsApp Commerce,Returning
ORD-10515,CUST-1515,Abuja,Mobile App,New Customer
ORD-10516,CUST-1516,Lagos,Agent Network,VIP
ORD-10517,CUST-1517,Lagos,Mobile App,Loyal
ORD-10518,CUST-1518,Kano,WhatsApp Commerce,New Customer
ORD-10519,CUST-1519,Port Harcourt,WhatsApp Commerce,New Customer
ORD-10520,CUST-1520,Kano,Web,New Customer
ORD-10521,CUST-1521,Enugu,WhatsApp Commerce,Returning
ORD-10522,CUST-1522,Kano,Mobile App,Loyal
ORD-10523,CUST-1523,Lagos,Mobile App,VIP
ORD-10524,CUST-1524,Abuja,Web,Returning
ORD-10525,CUST-1525,Kano,WhatsApp Commerce,VIP
ORD-10526,CUST-1526,Kano,Mobile App,New Customer
ORD-10527,CUST-1527,Port Harcourt,WhatsApp Commerce,Returning
ORD-10528,CUST-1528,Abuja,Web,VIP
ORD-10529,CUST-1529,Lagos,Mobile App,Returning
ORD-10530,CUST-1530,Lagos,WhatsApp Commerce,Returning
ORD-10531,CUST-1531,Enugu,Web,Returning
ORD-10532,CUST-1532,Enugu,Mobile App,Loyal
ORD-10533,CUST-1533,Lagos,Web,VIP
ORD-10534,CUST-1534,Abuja,Mobile App,Returning
ORD-10535,CUST-1535,Lagos,Agent Network,New Customer
ORD-10536,CUST-1536,Abuja,Web,Loyal
ORD-10537,CUST-1537,Ibadan,WhatsApp Commerce,Loyal
ORD-10538,CUST-1538,Kano,Mobile App,VIP
ORD-10539,CUST-1539,Lagos,Web,Returning
ORD-10540,CUST-1540,Abuja,Web,Returning
ORD-10541,CUST-1541,Lagos,Mobile App,Loyal
ORD-10542,CUST-1542,Abuja,Mobile App,Returning
ORD-10543,CUST-1543,Lagos,Web,VIP
ORD-10544,CUST-1544,Abuja,Web,VIP
ORD-10545,CUST-1545,Lagos,Mobile App,New Customer
ORD-10546,CUST-1546,Lagos,Web,Loyal
ORD-10547,CUST-1547,Lagos,Web,Loyal
ORD-10548,CUST-1548,Port Harcourt,Agent Network,Loyal
ORD-10549,CUST-1549,Lagos,WhatsApp Commerce,Returning
ORD-10550,CUST-1550,Port Harcourt,WhatsApp Commerce,Returning
ORD-10551,CUST-1551,Lagos,Web,Loyal
ORD-10552,CUST-1552,Lagos,Web,New Customer
ORD-10553,CUST-1553,Enugu,Web,Loyal
ORD-10554,CUST-1554,Lagos,Mobile App,VIP
ORD-10555,CUST-1555,Port Harcourt,Agent Network,New Customer
ORD-10556,CUST-1556,Lagos,Mobile App,New Customer
ORD-10557,CUST-1557,Abuja,Web,Loyal
ORD-10558,CUST-1558,Lagos,Mobile App,Loyal
ORD-10559,CUST-1559,Lagos,Mobile App,New Customer
ORD-10560,CUST-1560,Lagos,Web,Loyal
ORD-10561,CUST-1561,Kano,Mobile App,Returning
ORD-10562,CUST-1562,Abuja,Web,VIP
ORD-10563,CUST-1563,Lagos,Web,Loyal
ORD-10564,CUST-1564,Enugu,WhatsApp Commerce,Returning
ORD-10565,CUST-1565,Lagos,Mobile App,Returning
ORD-10566,CUST-1566,Lagos,WhatsApp Commerce,New Customer
ORD-10567,CUST-1567,Abuja,Web,Loyal
ORD-10568,CUST-1568,Lagos,Mobile App,Loyal
ORD-10569,CUST-1569,Lagos,Mobile App,Loyal
ORD-10570,CUST-1570,Port Harcourt,Mobile App,Returning
ORD-10571,CUST-1571,Abuja,Web,Loyal
ORD-10572,CUST-1572,Lagos,Web,New Customer
ORD-10573,CUST-1573,Ibadan,Agent Network,Loyal
ORD-10574,CUST-1574,Ibadan,Web,Returning
ORD-10575,CUST-1575,Lagos,Agent Network,VIP
ORD-10576,CUST-1576,Abuja,WhatsApp Commerce,VIP
ORD-10577,CUST-1577,Abuja,Mobile App,New Customer
ORD-10578,CUST-1578,Lagos,Agent Network,Loyal
ORD-10579,CUST-1579,Ibadan,Web,Returning
ORD-10580,CUST-1580,Enugu,Web,Returning
ORD-10581,CUST-1581,Port Harcourt,Mobile App,Returning
ORD-10582,CUST-1582,Lagos,Agent Network,Loyal
ORD-10583,CUST-1583,Port Harcourt,Mobile App,New Customer
ORD-10584,CUST-1584,Lagos,Mobile App,Loyal
ORD-10585,CUST-1585,Port Harcourt,Mobile App,New Customer
ORD-10586,CUST-1586,Abuja,Agent Network,New Customer
ORD-10587,CUST-1587,Lagos,Web,Loyal
ORD-10588,CUST-1588,Ibadan,Web,Returning
ORD-10589,CUST-1589,Abuja,Mobile App,Returning
ORD-10590,CUST-1590,Abuja,Web,Returning
ORD-10591,CUST-1591,Abuja,Agent Network,New Customer
ORD-10592,CUST-1592,Port Harcourt,Mobile App,Loyal
ORD-10593,CUST-1593,Port Harcourt,Web,Returning
ORD-10594,CUST-1594,Lagos,Mobile App,New Customer
ORD-10595,CUST-1595,Enugu,Mobile App,Loyal
ORD-10596,CUST-1596,Ibadan,Mobile App,Loyal
ORD-10597,CUST-1597,Abuja,Web,Returning
ORD-10598,CUST-1598,Abuja,WhatsApp Commerce,Loyal
ORD-10599,CUST-1599,Abuja,WhatsApp Commerce,Returning
ORD-10600,CUST-1600,Abuja,Mobile App,VIP
ORD-10601,CUST-1601,Abuja,Mobile App,New Customer
ORD-10602,CUST-1602,Lagos,Web,Returning
ORD-10603,CUST-1603,Abuja,Mobile App,New Customer
ORD-10604,CUST-1604,Lagos,Mobile App,Loyal
ORD-10605,CUST-1605,Lagos,Agent Network,Returning
ORD-10606,CUST-1606,Lagos,Agent Network,Returning
ORD-10607,CUST-1607,Port Harcourt,WhatsApp Commerce,Returning
ORD-10608,CUST-1608,Lagos,Agent Network,Loyal
ORD-10609,CUST-1609,Lagos,Web,New Customer
ORD-10610,CUST-1610,Kano,Web,Loyal
ORD-10611,CUST-1611,Port Harcourt,Mobile App,New Customer
ORD-10612,CUST-1612,Lagos,Mobile App,New Customer
ORD-10613,CUST-1613,Lagos,Mobile App,Returning
ORD-10614,CUST-1614,Port Harcourt,Web,VIP
ORD-10615,CUST-1615,Lagos,Mobile App,Returning
ORD-10616,CUST-1616,Enugu,Web,Returning
ORD-10617,CUST-1617,Ibadan,Mobile App,Loyal
ORD-10618,CUST-1618,Enugu,Mobile App,Loyal
ORD-10619,CUST-1619,Ibadan,Mobile App,New Customer
ORD-10620,CUST-1620,Abuja,WhatsApp Commerce,New Customer
ORD-10621,CUST-1621,Enugu,Mobile App,Returning
ORD-10622,CUST-1622,Kano,WhatsApp Commerce,Loyal
ORD-10623,CUST-1623,Lagos,Agent Network,Loyal
ORD-10624,CUST-1624,Port Harcourt,Mobile App,Loyal
ORD-10625,CUST-1625,Abuja,Mobile App,Returning
ORD-10626,CUST-1626,Port Harcourt,WhatsApp Commerce,Loyal
ORD-10627,CUST-1627,Lagos,WhatsApp Commerce,Returning
ORD-10628,CUST-1628,Port Harcourt,WhatsApp Commerce,New Customer
ORD-10629,CUST-1629,Port Harcourt,Mobile App,Returning
ORD-10630,CUST-1630,Lagos,Mobile App,New Customer
ORD-10631,CUST-1631,Lagos,Web,VIP
ORD-10632,CUST-1632,Ibadan,Mobile App,VIP
ORD-10633,CUST-1633,Ibadan,Mobile App,Loyal
ORD-10634,CUST-1634,Lagos,Mobile App,Returning
ORD-10635,CUST-1635,Abuja,Web,Loyal
ORD-10636,CUST-1636,Lagos,Agent Network,Loyal
ORD-10637,CUST-1637,Abuja,Mobile App,Loyal
ORD-10638,CUST-1638,Kano,WhatsApp Commerce,New Customer
ORD-10639,CUST-1639,Lagos,Mobile App,Returning
ORD-10640,CUST-1640,Lagos,Web,Returning
ORD-10641,CUST-1641,Kano,Mobile App,Returning
ORD-10642,CUST-1642,Ibadan,Web,VIP
ORD-10643,CUST-1643,Lagos,Web,Returning
ORD-10644,CUST-1644,Lagos,Mobile App,New Customer
ORD-10645,CUST-1645,Ibadan,Mobile App,New Customer
ORD-10646,CUST-1646,Kano,Web,Loyal
ORD-10647,CUST-1647,Lagos,Mobile App,New Customer
ORD-10648,CUST-1648,Kano,Mobile App,Loyal
ORD-10649,CUST-1649,Lagos,WhatsApp Commerce,Returning
ORD-10650,CUST-1650,Lagos,Mobile App,VIP
ORD-10651,CUST-1651,Ibadan,Web,VIP
ORD-10652,CUST-1652,Kano,Web,Loyal
ORD-10653,CUST-1653,Lagos,Mobile App,Loyal
ORD-10654,CUST-1654,Abuja,Web,Returning
ORD-10655,CUST-1655,Abuja,WhatsApp Commerce,New Customer
ORD-10656,CUST-1656,Kano,WhatsApp Commerce,Returning
ORD-10657,CUST-1657,Lagos,Mobile App,Returning
ORD-10658,CUST-1658,Lagos,Web,VIP
ORD-10659,CUST-1659,Lagos,WhatsApp Commerce,Loyal
ORD-10660,CUST-1660,Kano,Mobile App,New Customer
ORD-10661,CUST-1661,Lagos,Web,Returning
ORD-10662,CUST-1662,Abuja,Mobile App,New Customer
ORD-10663,CUST-1663,Port Harcourt,Mobile App,New Customer
ORD-10664,CUST-1664,Lagos,Mobile App,Returning
ORD-10665,CUST-1665,Kano,Mobile App,Loyal
ORD-10666,CUST-1666,Abuja,Mobile App,New Customer
ORD-10667,CUST-1667,Kano,Web,Loyal
ORD-10668,CUST-1668,Abuja,Web,VIP
ORD-10669,CUST-1669,Lagos,Web,Loyal
ORD-10670,CUST-1670,Lagos,Web,New Customer
ORD-10671,CUST-1671,Enugu,Mobile App,Loyal
ORD-10672,CUST-1672,Ibadan,Mobile App,Loyal
ORD-10673,CUST-1673,Ibadan,Mobile App,Loyal
ORD-10674,CUST-1674,Abuja,Web,Returning
ORD-10675,CUST-1675,Lagos,Mobile App,Returning
ORD-10676,CUST-1676,Lagos,Agent Network,New Customer
ORD-10677,CUST-1677,Lagos,Web,Loyal
ORD-10678,CUST-1678,Abuja,Mobile App,Loyal
ORD-10679,CUST-1679,Port Harcourt,Web,New Customer
ORD-10680,CUST-1680,Kano,Web,Loyal
ORD-10681,CUST-1681,Port Harcourt,Agent Network,New Customer
ORD-10682,CUST-1682,Lagos,Web,New Customer
ORD-10683,CUST-1683,Enugu,Mobile App,Returning
ORD-10684,CUST-1684,Abuja,Agent Network,VIP
ORD-10685,CUST-1685,Port Harcourt,Mobile App,Loyal
ORD-10686,CUST-1686,Abuja,Agent Network,Loyal
ORD-10687,CUST-1687,Lagos,Agent Network,VIP
ORD-10688,CUST-1688,Kano,Web,Returning
ORD-10689,CUST-1689,Enugu,Agent Network,Loyal
ORD-10690,CUST-1690,Abuja,Web,Returning
ORD-10691,CUST-1691,Enugu,Agent Network,Loyal
ORD-10692,CUST-1692,Kano,Mobile App,Returning
ORD-10693,CUST-1693,Enugu,Mobile App,Returning
ORD-10694,CUST-1694,Abuja,Mobile App,Loyal
ORD-10695,CUST-1695,Kano,WhatsApp Commerce,Returning
ORD-10696,CUST-1696,Abuja,Mobile App,Returning
ORD-10697,CUST-1697,Enugu,Mobile App,New Customer
ORD-10698,CUST-1698,Port Harcourt,Web,Loyal
ORD-10699,CUST-1699,Lagos,Mobile App,Returning
ORD-10700,CUST-1700,Lagos,Mobile App,Returning
ORD-10701,CUST-1701,Abuja,Mobile App,VIP
ORD-10702,CUST-1702,Port Harcourt,Mobile App,VIP
ORD-10703,CUST-1703,Abuja,WhatsApp Commerce,VIP
ORD-10704,CUST-1704,Lagos,Mobile App,Loyal
ORD-10705,CUST-1705,Kano,WhatsApp Commerce,Returning
ORD-10706,CUST-1706,Ibadan,Web,VIP
ORD-10707,CUST-1707,Kano,Mobile App,Loyal
ORD-10708,CUST-1708,Lagos,Mobile App,Loyal
ORD-10709,CUST-1709,Abuja,Web,VIP
ORD-10710,CUST-1710,Lagos,WhatsApp Commerce,Returning
ORD-10711,CUST-1711,Ibadan,Mobile App,New Customer
ORD-10712,CUST-1712,Enugu,Mobile App,Returning
ORD-10713,CUST-1713,Enugu,Web,VIP
ORD-10714,CUST-1714,Lagos,Web,New Customer
ORD-10715,CUST-1715,Lagos,Mobile App,Loyal
ORD-10716,CUST-1716,Lagos,Mobile App,Returning
ORD-10717,CUST-1717,Lagos,Web,New Customer
ORD-10718,CUST-1718,Lagos,Mobile App,VIP
ORD-10719,CUST-1719,Ibadan,Mobile App,Returning
ORD-10720,CUST-1720,Abuja,Web,Loyal
ORD-10721,CUST-1721,Lagos,Web,Returning
ORD-10722,CUST-1722,Lagos,Web,Returning
ORD-10723,CUST-1723,Lagos,Mobile App,New Customer
ORD-10724,CUST-1724,Lagos,Mobile App,New Customer
ORD-10725,CUST-1725,Port Harcourt,Mobile App,Loyal
ORD-10726,CUST-1726,Lagos,Agent Network,New Customer
ORD-10727,CUST-1727,Lagos,Mobile App,Returning
ORD-10728,CUST-1728,Enugu,Agent Network,Returning
ORD-10729,CUST-1729,Lagos,Mobile App,Loyal
ORD-10730,CUST-1730,Port Harcourt,Web,New Customer
ORD-10731,CUST-1731,Kano,Agent Network,Loyal
ORD-10732,CUST-1732,Port Harcourt,Agent Network,Returning
ORD-10733,CUST-1733,Enugu,Web,Loyal
ORD-10734,CUST-1734,Lagos,WhatsApp Commerce,New Customer
ORD-10735,CUST-1735,Lagos,Mobile App,Returning
ORD-10736,CUST-1736,Abuja,Mobile App,Returning
ORD-10737,CUST-1737,Lagos,WhatsApp Commerce,Loyal
ORD-10738,CUST-1738,Lagos,Agent Network,Loyal
ORD-10739,CUST-1739,Abuja,Agent Network,Loyal
ORD-10740,CUST-1740,Port Harcourt,WhatsApp Commerce,Returning
ORD-10741,CUST-1741,Enugu,WhatsApp Commerce,Loyal
ORD-10742,CUST-1742,Lagos,Web,Returning
ORD-10743,CUST-1743,Lagos,Web,Returning
ORD-10744,CUST-1744,Ibadan,Web,Returning
ORD-10745,CUST-1745,Port Harcourt,Agent Network,New Customer
ORD-10746,CUST-1746,Enugu,Mobile App,Loyal
ORD-10747,CUST-1747,Lagos,Mobile App,Returning
ORD-10748,CUST-1748,Ibadan,Mobile App,New Customer
ORD-10749,CUST-1749,Abuja,Mobile App,Returning
ORD-10750,CUST-1750,Port Harcourt,Mobile App,New Customer
ORD-10751,CUST-1751,Abuja,Mobile App,Loyal
ORD-10752,CUST-1752,Port Harcourt,Web,Loyal
ORD-10753,CUST-1753,Kano,Web,Loyal
ORD-10754,CUST-1754,Lagos,Web,VIP
ORD-10755,CUST-1755,Port Harcourt,Mobile App,VIP
ORD-10756,CUST-1756,Abuja,Agent Network,VIP
ORD-10757,CUST-1757,Abuja,Web,VIP
ORD-10758,CUST-1758,Port Harcourt,Mobile App,Loyal
ORD-10759,CUST-1759,Abuja,Agent Network,New Customer
ORD-10760,CUST-1760,Abuja,WhatsApp Commerce,New Customer
ORD-10761,CUST-1761,Ibadan,Mobile App,Returning
ORD-10762,CUST-1762,Enugu,Mobile App,VIP
ORD-10763,CUST-1763,Lagos,Agent Network,Loyal
ORD-10764,CUST-1764,Lagos,Mobile App,Returning
ORD-10765,CUST-1765,Abuja,Mobile App,New Customer
ORD-10766,CUST-1766,Abuja,Web,Loyal
ORD-10767,CUST-1767,Abuja,Mobile App,VIP
ORD-10768,CUST-1768,Abuja,Web,New Customer
ORD-10769,CUST-1769,Abuja,Agent Network,New Customer
ORD-10770,CUST-1770,Abuja,Mobile App,Loyal
ORD-10771,CUST-1771,Kano,Web,Returning
ORD-10772,CUST-1772,Lagos,Web,Loyal
ORD-10773,CUST-1773,Abuja,Agent Network,New Customer
ORD-10774,CUST-1774,Lagos,Mobile App,New Customer
ORD-10775,CUST-1775,Ibadan,Agent Network,Loyal
ORD-10776,CUST-1776,Abuja,Mobile App,VIP
ORD-10777,CUST-1777,Ibadan,Mobile App,Returning
ORD-10778,CUST-1778,Abuja,Mobile App,New Customer
ORD-10779,CUST-1779,Lagos,Mobile App,Loyal
ORD-10780,CUST-1780,Abuja,Mobile App,Loyal
ORD-10781,CUST-1781,Kano,WhatsApp Commerce,Returning
ORD-10782,CUST-1782,Abuja,Agent Network,New Customer
ORD-10783,CUST-1783,Abuja,Agent Network,New Customer
ORD-10784,CUST-1784,Lagos,Web,Returning
ORD-10785,CUST-1785,Kano,Mobile App,New Customer
ORD-10786,CUST-1786,Enugu,Web,Returning
ORD-10787,CUST-1787,Lagos,Agent Network,Loyal
ORD-10788,CUST-1788,Lagos,Mobile App,New Customer
ORD-10789,CUST-1789,Lagos,Mobile App,VIP
ORD-10790,CUST-1790,Abuja,Mobile App,New Customer
ORD-10791,CUST-1791,Abuja,Mobile App,Loyal
ORD-10792,CUST-1792,Lagos,Mobile App,New Customer
ORD-10793,CUST-1793,Lagos,WhatsApp Commerce,Returning
ORD-10794,CUST-1794,Lagos,WhatsApp Commerce,VIP
ORD-10795,CUST-1795,Lagos,Mobile App,Loyal
ORD-10796,CUST-1796,Enugu,Mobile App,Returning
ORD-10797,CUST-1797,Lagos,Agent Network,New Customer
ORD-10798,CUST-1798,Kano,Mobile App,Returning
ORD-10799,CUST-1799,Lagos,WhatsApp Commerce,Loyal
ORD-10800,CUST-1800,Lagos,Agent Network,New Customer
ORD-10801,CUST-1801,Abuja,Mobile App,VIP
ORD-10802,CUST-1802,Lagos,Mobile App,Loyal
ORD-10803,CUST-1803,Lagos,Agent Network,Returning
ORD-10804,CUST-1804,Lagos,Web,Returning
ORD-10805,CUST-1805,Ibadan,Web,Loyal
ORD-10806,CUST-1806,Port Harcourt,Mobile App,New Customer
ORD-10807,CUST-1807,Abuja,WhatsApp Commerce,New Customer
ORD-10808,CUST-1808,Abuja,Web,Returning
ORD-10809,CUST-1809,Kano,Mobile App,Returning
ORD-10810,CUST-1810,Lagos,Mobile App,Loyal
ORD-10811,CUST-1811,Kano,Mobile App,Loyal
ORD-10812,CUST-1812,Ibadan,WhatsApp Commerce,New Customer
ORD-10813,CUST-1813,Kano,Web,Loyal
ORD-10814,CUST-1814,Abuja,WhatsApp Commerce,Loyal
ORD-10815,CUST-1815,Abuja,Mobile App,Returning
ORD-10816,CUST-1816,Abuja,Mobile App,Returning
ORD-10817,CUST-1817,Lagos,Mobile App,Returning
ORD-10818,CUST-1818,Lagos,Mobile App,Returning
ORD-10819,CUST-1819,Kano,Mobile App,New Customer
ORD-10820,CUST-1820,Enugu,Mobile App,VIP
ORD-10821,CUST-1821,Port Harcourt,Web,Loyal
ORD-10822,CUST-1822,Abuja,Web,Returning
ORD-10823,CUST-1823,Lagos,Mobile App,Returning
ORD-10824,CUST-1824,Lagos,Web,New Customer
ORD-10825,CUST-1825,Abuja,Mobile App,New Customer
ORD-10826,CUST-1826,Port Harcourt,Mobile App,Returning
ORD-10827,CUST-1827,Abuja,Mobile App,Returning
ORD-10828,CUST-1828,Enugu,Mobile App,Returning
ORD-10829,CUST-1829,Port Harcourt,Web,New Customer
ORD-10830,CUST-1830,Port Harcourt,Mobile App,VIP
ORD-10831,CUST-1831,Lagos,Web,New Customer
ORD-10832,CUST-1832,Abuja,Mobile App,New Customer
ORD-10833,CUST-1833,Lagos,Mobile App,Loyal
ORD-10834,CUST-1834,Lagos,Mobile App,Returning
ORD-10835,CUST-1835,Port Harcourt,Mobile App,Loyal
ORD-10836,CUST-1836,Enugu,WhatsApp Commerce,New Customer
ORD-10837,CUST-1837,Kano,Web,Returning
ORD-10838,CUST-1838,Port Harcourt,Web,New Customer
ORD-10839,CUST-1839,Kano,WhatsApp Commerce,Returning
ORD-10840,CUST-1840,Enugu,Web,New Customer
ORD-10841,CUST-1841,Port Harcourt,Mobile App,Returning
ORD-10842,CUST-1842,Enugu,Web,Loyal
ORD-10843,CUST-1843,Ibadan,Mobile App,Returning
ORD-10844,CUST-1844,Abuja,Agent Network,Returning
ORD-10845,CUST-1845,Abuja,Web,Returning
ORD-10846,CUST-1846,Enugu,Mobile App,Loyal
ORD-10847,CUST-1847,Port Harcourt,Web,Returning
ORD-10848,CUST-1848,Lagos,Mobile App,Returning
ORD-10849,CUST-1849,Lagos,Mobile App,VIP
ORD-10850,CUST-1850,Lagos,Web,Returning
ORD-10851,CUST-1851,Kano,Mobile App,VIP
ORD-10852,CUST-1852,Ibadan,WhatsApp Commerce,Returning
ORD-10853,CUST-1853,Abuja,WhatsApp Commerce,Returning
ORD-10854,CUST-1854,Lagos,Mobile App,VIP
ORD-10855,CUST-1855,Enugu,Web,New Customer
ORD-10856,CUST-1856,Lagos,Web,Loyal
ORD-10857,CUST-1857,Lagos,Web,Returning
ORD-10858,CUST-1858,Lagos,Web,Loyal
ORD-10859,CUST-1859,Lagos,WhatsApp Commerce,Loyal
ORD-10860,CUST-1860,Lagos,Mobile App,New Customer
ORD-10861,CUST-1861,Ibadan,Agent Network,Returning
ORD-10862,CUST-1862,Enugu,Mobile App,Returning
ORD-10863,CUST-1863,Enugu,Web,New Customer
ORD-10864,CUST-1864,Abuja,Mobile App,Returning
ORD-10865,CUST-1865,Lagos,Web,Returning
ORD-10866,CUST-1866,Enugu,Web,VIP
ORD-10867,CUST-1867,Lagos,Mobile App,Returning
ORD-10868,CUST-1868,Abuja,Mobile App,VIP
ORD-10869,CUST-1869,Lagos,Web,Returning
ORD-10870,CUST-1870,Lagos,Mobile App,Returning
ORD-10871,CUST-1871,Port Harcourt,Mobile App,Loyal
ORD-10872,CUST-1872,Lagos,Web,VIP
ORD-10873,CUST-1873,Lagos,WhatsApp Commerce,Returning
ORD-10874,CUST-1874,Kano,Mobile App,New Customer
ORD-10875,CUST-1875,Abuja,WhatsApp Commerce,VIP
ORD-10876,CUST-1876,Lagos,Web,Loyal
ORD-10877,CUST-1877,Kano,Agent Network,New Customer
ORD-10878,CUST-1878,Lagos,Web,Returning
ORD-10879,CUST-1879,Lagos,Web,New Customer
ORD-10880,CUST-1880,Port Harcourt,Mobile App,New Customer
ORD-10881,CUST-1881,Kano,Mobile App,VIP
ORD-10882,CUST-1882,Abuja,Web,Loyal
ORD-10883,CUST-1883,Ibadan,Mobile App,Returning
ORD-10884,CUST-1884,Lagos,WhatsApp Commerce,Loyal
ORD-10885,CUST-1885,Lagos,Mobile App,Returning
ORD-10886,CUST-1886,Abuja,WhatsApp Commerce,New Customer
ORD-10887,CUST-1887,Lagos,Mobile App,Loyal
ORD-10888,CUST-1888,Kano,Mobile App,Loyal
ORD-10889,CUST-1889,Enugu,Mobile App,New Customer
ORD-10890,CUST-1890,Enugu,WhatsApp Commerce,New Customer
ORD-10891,CUST-1891,Lagos,Web,Returning
ORD-10892,CUST-1892,Ibadan,Web,New Customer
ORD-10893,CUST-1893,Abuja,Mobile App,New Customer
ORD-10894,CUST-1894,Abuja,Mobile App,Loyal
ORD-10895,CUST-1895,Lagos,Mobile App,Returning
ORD-10896,CUST-1896,Lagos,WhatsApp Commerce,Loyal
ORD-10897,CUST-1897,Kano,WhatsApp Commerce,Loyal
ORD-10898,CUST-1898,Abuja,Mobile App,Returning
ORD-10899,CUST-1899,Abuja,Web,New Customer
ORD-10900,CUST-1900,Kano,Agent Network,Loyal
ORD-10901,CUST-1901,Lagos,Mobile App,New Customer
ORD-10902,CUST-1902,Abuja,Web,Loyal
ORD-10903,CUST-1903,Enugu,Mobile App,Loyal
ORD-10904,CUST-1904,Lagos,Mobile App,New Customer
ORD-10905,CUST-1905,Abuja,Mobile App,Returning
ORD-10906,CUST-1906,Abuja,Web,New Customer
ORD-10907,CUST-1907,Lagos,Mobile App,Loyal
ORD-10908,CUST-1908,Lagos,Agent Network,New Customer
ORD-10909,CUST-1909,Lagos,Mobile App,Returning
ORD-10910,CUST-1910,Lagos,Mobile App,New Customer
ORD-10911,CUST-1911,Lagos,Mobile App,New Customer
ORD-10912,CUST-1912,Enugu,Web,Returning
ORD-10913,CUST-1913,Lagos,WhatsApp Commerce,Returning
ORD-10914,CUST-1914,Port Harcourt,Web,Returning
ORD-10915,CUST-1915,Enugu,Mobile App,Loyal
ORD-10916,CUST-1916,Enugu,Agent Network,Returning
ORD-10917,CUST-1917,Lagos,Mobile App,New Customer
ORD-10918,CUST-1918,Abuja,Mobile App,New Customer
ORD-10919,CUST-1919,Abuja,Mobile App,Returning
ORD-10920,CUST-1920,Lagos,Web,Returning
ORD-10921,CUST-1921,Ibadan,WhatsApp Commerce,Loyal
ORD-10922,CUST-1922,Abuja,Web,New Customer
ORD-10923,CUST-1923,Ibadan,Agent Network,Returning
ORD-10924,CUST-1924,Port Harcourt,WhatsApp Commerce,New Customer
ORD-10925,CUST-1925,Lagos,Mobile App,Returning
ORD-10926,CUST-1926,Abuja,WhatsApp Commerce,Returning
ORD-10927,CUST-1927,Enugu,Web,VIP
ORD-10928,CUST-1928,Lagos,Agent Network,New Customer
ORD-10929,CUST-1929,Lagos,Mobile App,New Customer
ORD-10930,CUST-1930,Abuja,Web,Returning
ORD-10931,CUST-1931,Port Harcourt,Mobile App,Returning
ORD-10932,CUST-1932,Kano,Mobile App,New Customer
ORD-10933,CUST-1933,Lagos,Mobile App,Loyal
ORD-10934,CUST-1934,Lagos,Web,VIP
ORD-10935,CUST-1935,Lagos,Mobile App,New Customer
ORD-10936,CUST-1936,Ibadan,Mobile App,New Customer
ORD-10937,CUST-1937,Abuja,Mobile App,VIP
ORD-10938,CUST-1938,Port Harcourt,Agent Network,New Customer
ORD-10939,CUST-1939,Lagos,WhatsApp Commerce,New Customer
